F_id,Flight_number,Fare_code,Amount,Restrictions
9004,4612,coach,409,refundable
9005,4612,first_class,913,non-refundable
9006,4612,first_class,1013,refundable
9007,4613,business,590,non-refundable
9008,4613,business,665,refundable
9009,4613,coach,268,non-refundable
9010,4613,coach,318,refundable
9011,4613,first_class,815,non-refundable
9012,4613,first_class,915,refundable
9013,4616,business,627,non-refundable
9014,4616,business,702,refundable
9015,4616,coach,217,non-refundable
9016,4616,coach,267,refundable
9017,4616,first_class,976,non-refundable
9018,4616,first_class,1076,refundable
9019,4618,business,564,non-refundable
9020,4618,business,639,refundable
9021,4618,coach,349,non-refundable
9022,4618,coach,399,refundable
9023,4618,first_class,830,non-refundable
9024,4618,first_class,930,refundable
9025,4620,business,696,non-refundable
9026,4620,business,771,refundable
9027,4620,coach,299,non-refundable
9028,4620,coach,349,refundable
9029,4620,first_class,924,non-refundable
9030,4620,first_class,1024,refundable
9031,4622,business,518,non-refundable
9032,4622,business,593,refundable
9033,4622,coach,372,non-refundable
9034,4622,coach,422,refundable
9035,4622,first_class,831,non-refundable
9036,4622,first_class,931,refundable
9037,4623,business,651,non-refundable
9038,4623,business,726,refundable
9039,4623,coach,298,non-refundable
9040,4623,coach,348,refundable
9041,4623,first_class,903,non-refundable
9042,4623,first_class,1003,refundable
9043,4624,business,515,non-refundable
9044,4624,business,590,refundable
9045,4624,coach,216,non-refundable
9046,4624,coach,266,refundable
9047,4624,first_class,920,non-refundable
9048,4624,first_class,1020,refundable
9049,4625,business,670,non-refundable
9050,4625,business,745,refundable
9051,4625,coach,298,non-refundable
9052,4625,coach,348,refundable
9053,4625,first_class,858,non-refundable
9054,4625,first_class,958,refundable
9055,4626,business,512,non-refundable
9056,4626,business,587,refundable
9057,4626,coach,244,non-refundable
9058,4626,coach,294,refundable
9059,4626,first_class,839,non-refundable
9060,4626,first_class,939,refundable
9061,4629,business,531,non-refundable
9062,4629,business,606,refundable
9063,4629,coach,308,non-refundable
9064,4629,coach,358,refundable
9065,4629,first_class,949,non-refundable
9066,4629,first_class,1049,refundable
9067,4630,business,524,non-refundable
9068,4630,business,599,refundable
9069,4630,coach,248,non-refundable
9070,4630,coach,298,refundable
9071,4630,first_class,925,non-refundable
9072,4630,first_class,1025,refundable
9073,4632,business,568,non-refundable
9074,4632,business,643,refundable
9075,4632,coach,321,non-refundable
9076,4632,coach,371,refundable
9077,4632,first_class,881,non-refundable
9078,4632,first_class,981,refundable
9079,4633,business,524,non-refundable
9080,4633,business,599,refundable
9081,4633,coach,381,non-refundable
9082,4633,coach,431,refundable
9083,4633,first_class,983,non-refundable
9084,4633,first_class,1083,refundable
9085,4634,business,690,non-refundable
9086,4634,business,765,refundable
9087,4634,coach,285,non-refundable
9088,4634,coach,335,refundable
9089,4634,first_class,841,non-refundable
9090,4634,first_class,941,refundable
9091,4639,business,625,non-refundable
9092,4639,business,700,refundable
9093,4639,coach,345,non-refundable
9094,4639,coach,395,refundable
9095,4639,first_class,845,non-refundable
9096,4639,first_class,945,refundable
9097,4640,business,642,non-refundable
9098,4640,business,717,refundable
9099,4640,coach,317,non-refundable
9100,4640,coach,367,refundable
9101,4640,first_class,862,non-refundable
9102,4640,first_class,962,refundable
9103,4642,business,523,non-refundable
9104,4642,business,598,refundable
9105,4642,coach,207,non-refundable
9106,4642,coach,257,refundable
9107,4642,first_class,974,non-refundable
9108,4642,first_class,1074,refundable
9109,4643,business,651,non-refundable
9110,4643,business,726,refundable
9111,4643,coach,245,non-refundable
9112,4643,coach,295,refundable
9113,4643,first_class,948,non-refundable
9114,4643,first_class,1048,refundable
9115,4646,business,559,non-refundable
9116,4646,business,634,refundable
9117,4646,coach,388,non-refundable
9118,4646,coach,438,refundable
9119,4646,first_class,834,non-refundable
9120,4646,first_class,934,refundable
9121,4647,business,573,non-refundable
9122,4647,business,648,refundable
9123,4647,coach,274,non-refundable
9124,4647,coach,324,refundable
9125,4647,first_class,855,non-refundable
9126,4647,first_class,955,refundable
9127,4652,business,581,non-refundable
9128,4652,business,656,refundable
9129,4652,coach,309,non-refundable
9130,4652,coach,359,refundable
9131,4652,first_class,934,non-refundable
9132,4652,first_class,1034,refundable
9133,4655,business,657,non-refundable
9134,4655,business,732,refundable
9135,4655,coach,338,non-refundable
9136,4655,coach,388,refundable
9137,4655,first_class,931,non-refundable
9138,4655,first_class,1031,refundable
9139,4660,business,501,non-refundable
9140,4660,business,576,refundable
9141,4660,coach,316,non-refundable
9142,4660,coach,366,refundable
9143,4660,first_class,981,non-refundable
9144,4660,first_class,1081,refundable
9145,4663,business,600,non-refundable
9146,4663,business,675,refundable
9147,4663,coach,368,non-refundable
9148,4663,coach,418,refundable
9149,4663,first_class,984,non-refundable
9150,4663,first_class,1084,refundable
9151,4664,business,665,non-refundable
9152,4664,business,740,refundable
9153,4664,coach,272,non-refundable
9154,4664,coach,322,refundable
9155,4664,first_class,984,non-refundable
9156,4664,first_class,1084,refundable
9157,4669,business,609,non-refundable
9158,4669,business,684,refundable
9159,4669,coach,335,non-refundable
9160,4669,coach,385,refundable
9161,4669,first_class,968,non-refundable
9162,4669,first_class,1068,refundable
9163,4673,business,621,non-refundable
9164,4673,business,696,refundable
9165,4673,coach,212,non-refundable
9166,4673,coach,262,refundable
9167,4673,first_class,935,non-refundable
9168,4673,first_class,1035,refundable
9169,4675,business,642,non-refundable
9170,4675,business,717,refundable
9171,4675,coach,222,non-refundable
9172,4675,coach,272,refundable
9173,4675,first_class,853,non-refundable
9174,4675,first_class,953,refundable
9175,4676,business,577,non-refundable
9176,4676,business,652,refundable
9177,4676,coach,291,non-refundable
9178,4676,coach,341,refundable
9179,4676,first_class,943,non-refundable
9180,4676,first_class,1043,refundable
9181,4679,business,674,non-refundable
9182,4679,business,749,refundable
9183,4679,coach,367,non-refundable
9184,4679,coach,417,refundable
9185,4679,first_class,992,non-refundable
9186,4679,first_class,1092,refundable
9187,4680,business,632,non-refundable
9188,4680,business,707,refundable
9189,4680,coach,296,non-refundable
9190,4680,coach,346,refundable
9191,4680,first_class,964,non-refundable
9192,4680,first_class,1064,refundable
9193,4689,business,592,non-refundable
9194,4689,business,667,refundable
9195,4689,coach,302,non-refundable
9196,4689,coach,352,refundable
9197,4689,first_class,820,non-refundable
9198,4689,first_class,920,refundable
9199,4690,business,517,non-refundable
9200,4690,business,592,refundable
9201,4690,coach,340,non-refundable
9202,4690,coach,390,refundable
9203,4690,first_class,867,non-refundable
9204,4690,first_class,967,refundable
9205,4692,business,574,non-refundable
9206,4692,business,649,refundable
9207,4692,coach,333,non-refundable
9208,4692,coach,383,refundable
9209,4692,first_class,871,non-refundable
9210,4692,first_class,971,refundable
9211,4695,business,521,non-refundable
9212,4695,business,596,refundable
9213,4695,coach,295,non-refundable
9214,4695,coach,345,refundable
9215,4695,first_class,984,non-refundable
9216,4695,first_class,1084,refundable
9217,4696,business,614,non-refundable
9218,4696,business,689,refundable
9219,4696,coach,292,non-refundable
9220,4696,coach,342,refundable
9221,4696,first_class,826,non-refundable
9222,4696,first_class,926,refundable
9223,4706,business,578,non-refundable
9224,4706,business,653,refundable
9225,4706,coach,328,non-refundable
9226,4706,coach,378,refundable
9227,4706,first_class,840,non-refundable
9228,4706,first_class,940,refundable
9229,4707,business,657,non-refundable
9230,4707,business,732,refundable
9231,4707,coach,316,non-refundable
9232,4707,coach,366,refundable
9233,4707,first_class,864,non-refundable
9234,4707,first_class,964,refundable
9235,4708,business,503,non-refundable
9236,4708,business,578,refundable
9237,4708,coach,387,non-refundable
9238,4708,coach,437,refundable
9239,4708,first_class,989,non-refundable
9240,4708,first_class,1089,refundable
9241,4712,business,521,non-refundable
9242,4712,business,596,refundable
9243,4712,coach,353,non-refundable
9244,4712,coach,403,refundable
9245,4712,first_class,807,non-refundable
9246,4712,first_class,907,refundable
9247,4716,business,605,non-refundable
9248,4716,business,680,refundable
9249,4716,coach,334,non-refundable
9250,4716,coach,384,refundable
9251,4716,first_class,938,non-refundable
9252,4716,first_class,1038,refundable
9253,4719,business,639,non-refundable
9254,4719,business,714,refundable
9255,4719,coach,203,non-refundable
9256,4719,coach,253,refundable
9257,4719,first_class,816,non-refundable
9258,4719,first_class,916,refundable
9259,4725,business,601,non-refundable
9260,4725,business,676,refundable
9261,4725,coach,282,non-refundable
9262,4725,coach,332,refundable
9263,4725,first_class,830,non-refundable
9264,4725,first_class,930,refundable
9265,4735,business,676,non-refundable
9266,4735,business,751,refundable
9267,4735,coach,307,non-refundable
9268,4735,coach,357,refundable
9269,4735,first_class,967,non-refundable
9270,4735,first_class,1067,refundable
9271,4741,business,620,non-refundable
9272,4741,business,695,refundable
9273,4741,coach,336,non-refundable
9274,4741,coach,386,refundable
9275,4741,first_class,965,non-refundable
9276,4741,first_class,1065,refundable
9277,4746,business,589,non-refundable
9278,4746,business,664,refundable
9279,4746,coach,349,non-refundable
9280,4746,coach,399,refundable
9281,4746,first_class,892,non-refundable
9282,4746,first_class,992,refundable
9283,4754,business,520,non-refundable
9284,4754,business,595,refundable
9285,4754,coach,357,non-refundable
9286,4754,coach,407,refundable
9287,4754,first_class,845,non-refundable
9288,4754,first_class,945,refundable
9289,4757,business,526,non-refundable
9290,4757,business,601,refundable
9291,4757,coach,365,non-refundable
9292,4757,coach,415,refundable
9293,4757,first_class,978,non-refundable
9294,4757,first_class,1078,refundable
9295,4759,business,619,non-refundable
9296,4759,business,694,refundable
9297,4759,coach,345,non-refundable
9298,4759,coach,395,refundable
9299,4759,first_class,811,non-refundable
9300,4759,first_class,911,refundable
9301,4762,business,647,non-refundable
9302,4762,business,722,refundable
9303,4762,coach,313,non-refundable
9304,4762,coach,363,refundable
9305,4762,first_class,998,non-refundable
9306,4762,first_class,1098,refundable
9307,4768,business,588,non-refundable
9308,4768,business,663,refundable
9309,4768,coach,307,non-refundable
9310,4768,coach,357,refundable
9311,4768,first_class,815,non-refundable
9312,4768,first_class,915,refundable
9313,4769,business,582,non-refundable
9314,4769,business,657,refundable
9315,4769,coach,293,non-refundable
9316,4769,coach,343,refundable
9317,4769,first_class,976,non-refundable
9318,4769,first_class,1076,refundable
9319,4771,business,614,non-refundable
9320,4771,business,689,refundable
9321,4771,coach,310,non-refundable
9322,4771,coach,360,refundable
9323,4771,first_class,816,non-refundable
9324,4771,first_class,916,refundable
9325,4774,business,603,non-refundable
9326,4774,business,678,refundable
9327,4774,coach,338,non-refundable
9328,4774,coach,388,refundable
9329,4774,first_class,937,non-refundable
9330,4774,first_class,1037,refundable
9331,4775,business,620,non-refundable
9332,4775,business,695,refundable
9333,4775,coach,258,non-refundable
9334,4775,coach,308,refundable
9335,4775,first_class,921,non-refundable
9336,4775,first_class,1021,refundable
9337,4776,business,627,non-refundable
9338,4776,business,702,refundable
9339,4776,coach,306,non-refundable
9340,4776,coach,356,refundable
9341,4776,first_class,980,non-refundable
9342,4776,first_class,1080,refundable
9343,4779,business,570,non-refundable
9344,4779,business,645,refundable
9345,4779,coach,270,non-refundable
9346,4779,coach,320,refundable
9347,4779,first_class,975,non-refundable
9348,4779,first_class,1075,refundable
9349,4783,business,559,non-refundable
9350,4783,business,634,refundable
9351,4783,coach,205,non-refundable
9352,4783,coach,255,refundable
9353,4783,first_class,962,non-refundable
9354,4783,first_class,1062,refundable
9355,4786,business,672,non-refundable
9356,4786,business,747,refundable
9357,4786,coach,386,non-refundable
9358,4786,coach,436,refundable
9359,4786,first_class,810,non-refundable
9360,4786,first_class,910,refundable
9361,4790,business,532,non-refundable
9362,4790,business,607,refundable
9363,4790,coach,209,non-refundable
9364,4790,coach,259,refundable
9365,4790,first_class,952,non-refundable
9366,4790,first_class,1052,refundable
9367,4795,business,559,non-refundable
9368,4795,business,634,refundable
9369,4795,coach,357,non-refundable
9370,4795,coach,407,refundable
9371,4795,first_class,939,non-refundable
9372,4795,first_class,1039,refundable
9373,4797,business,671,non-refundable
9374,4797,business,746,refundable
9375,4797,coach,301,non-refundable
9376,4797,coach,351,refundable
9377,4797,first_class,984,non-refundable
9378,4797,first_class,1084,refundable
9379,4798,business,669,non-refundable
9380,4798,business,744,refundable
9381,4798,coach,260,non-refundable
9382,4798,coach,310,refundable
